MP NAME,WORK,CATEGORY,STATE,CONSTITUENCY,IDA,CITY,WARD,BLOCK,VILLAGE,RECOMMENDED DATE,ALLOCATION AMOUNT,IDA APPROVAL,STATUS,HOUSE,,,,,,
Chirag Paswan,NA - Construction of Covered Common Sitting Place for village People on Government Land,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,,,JHAJHA,Tola Kanan,17-10-2023,350000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Chirag Paswan,NA - Construction of Covered Common Sitting Place for Village People on Government Land,Normal/Others,Bihar,JAMUI(SC),DISTRICT PLANNING OFFICER JAMUI_IDA,,,JHAJHA,Tola Ukharia,17-10-2023,350000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Sunita Duggal,WS/MP502/2023-2024/37687 - Purchase of mobile water tankers,Normal/Others,Haryana,SIRSA(SC),Deputy Commissioner Jind_IDA,,,UJHANA,Data Singhwala (3),17-10-2023,157000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
SHRI Sujeet Kumar,NA - Construction of roads,,,,,,,,,,,,,,,,,,,
Sunita Duggal,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Haryana,SIRSA(SC),Deputy Commissioner Jind_IDA,,,NARWANA,Nehra (81),17-10-2023,500000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
S Ramalingam,WS/MP456/2023-2024/37772 - Purchase of furniture and fixtures for educational purposes,Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,,,KOLLIDAM,Puthur,17-10-2023,880000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37954 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Melagaram,10,,,17-10-2023,420000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37955 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Melagaram,IV,,,17-10-2023,420000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37956 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Melagaram,10,,,17-10-2023,420000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37928 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,KANKE,Pithauriya,17-10-2023,1200000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37929 - Construction of community centers and community halls,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,NAGRI,Gutuwa,17-10-2023,1000000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37930 - Installing community drinking water plants,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,NAGRI,Gutuwa,17-10-2023,500000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37931 - Construction of community centers and community halls,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,NAGRI,Tundiul (CT),17-10-2023,1000000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37932 - Construction of public toilets and bathrooms,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,Ranchi,2,,,17-10-2023,500000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37933 - Construction of roads,,,,,,,,,,,,,,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37934 - Construction of roads,,,,,,,,,,,,,,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37938 - Construction of roads,,,,,,,,,,,,,,,,,,,
Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Dati Ghamradu (175),17-10-2023,200000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Providing drains and gutters for public drainage,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Dati Ghamradu (175),17-10-2023,50000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Saryanj (312),17-10-2023,100000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Development of playground,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Saryanj (312),17-10-2023,50000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Saryanj (312),17-10-2023,100000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Baga (511),17-10-2023,200000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Sunita Duggal,WS/MP502/2023-2024/37692 - Purchase of mobile water tankers,Normal/Others,Haryana,SIRSA(SC),Deputy Commissioner Jind_IDA,,,NARWANA,Bidrana (35),17-10-2023,157000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Up Mahal Danoghat,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37939 - Construction of roads,,,,,,,,,,,,,,,,,,,
SHRI Sujeet Kumar,NA - Construction of community centers and community halls,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,7,,,17-10-2023,400000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Construction of community centers and community halls,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,8,,,17-10-2023,500000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Purchase of furniture and fixtures for educational purposes,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,16,,,17-10-2023,1000000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37953 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Sambavar Vadagarai,VI,,,17-10-2023,420000,Approved by IDA,,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37952 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Sambavar Vadagarai,IV,,,17-10-2023,420000,Approved by IDA,,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37951 - Street lights,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Sambavar Vadagarai,II,,,17-10-2023,420000,Approved by IDA,,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37825 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Alangulam,II,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
S Ramalingam,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,MAYILADUTHURAI,DISTRICT COLLECTOR THANJAVUR_IDA,,,TIRUVIDAIMARUDUR,Kattur (Koohur),17-10-2023,785000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
S Ramalingam,NA - Construction of rooms and halls in school and colleges,Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,,,KUTTALAM,Gangadharapuram,17-10-2023,2700000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
S Ramalingam,NA - Construction of rooms and halls in school and colleges,Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,,,MAYILADUTHURAI,Talainayar,17-10-2023,2700000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
S Ramalingam,NA - Providing drains and gutters for public drainage,Normal/Others,Tamil Nadu,MAYILADUTHURAI,DISTRICT COLLECTOR THANJAVUR_IDA,Ayyampettai,1,,,17-10-2023,1050000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37819 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Panpoli,V,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37820 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Alangulam,VII,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37821 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Kilapavoor,II,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37822 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Kilapavoor,III,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37823 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Kilapavoor,III,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37824 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Kilapavoor,IV,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37826 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Alangulam,III,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37945 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Sankarankoil,III,,,17-10-2023,249000,Approved by IDA,,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37827 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Alangulam,I,,,17-10-2023,332000,Approved by IDA,Completed,Lok Sabha,,,,,,
Shri Jugal Kishore Sharma ,NA - Providing drains and gutters for public drainage,Normal/Others,Jammu And Kashmir,JAMMU,DEPUTY COMMISSIONER JAMMU_IDA,,,Nagrota,Nagrota,17-10-2023,1000000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Jugal Kishore Sharma ,NA - Construction of flood control embankments,Normal/Others,Jammu And Kashmir,JAMMU,Deputy Commissioner Poonch_IDA,,,Nangali Sahib Sain Baba,Dingla,17-10-2023,100000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Mala Roy,NA - DEVELOPMENT OF BUSTEE PASSAGE BY PROVIDING CEMENT CONCRETE,Normal/Others,West Bengal,KOLKATA DAKSHIN,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,Kolkata,60,,,17-10-2023,1081000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37926 - Construction of roads,,,,,,,,,,,,,,,,,,,
SHRI Deepak Prakash,WS/MP082/2023-2024/37927 - Construction of roads,,,,,,,,,,,,,,,,,,,
S Ramalingam,WS/MP456/2023-2024/37836 - Construction of rooms and halls in school and colleges,Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,,,KOLLIDAM,Madiravelur,17-10-2023,2700000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
S Ramalingam,NA - Construction of water tanks,Normal/Others,Tamil Nadu,MAYILADUTHURAI,District Collector Mayiladuthurai_IDA,Mayiladuthurai,21,,,17-10-2023,5600000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37943 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,Shenkottai,II,,,17-10-2023,498000,Approved by IDA,Completed,Lok Sabha,,,,,,
Dhanush M Kumar,WS/MP741/2023-2024/37944 - Installation of firmly fixed waiting chairs and benches at railway stations,Normal/Others,Tamil Nadu,TENKASI(SC),DISTRICT COLLECTOR TENKASI_IDA,PULIYANGUDI,V,,,17-10-2023,249000,Approved by IDA,Completed,Lok Sabha,,,,,,
SHRI Sujeet Kumar,NA - Construction of community centers and community halls,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,7,,,17-10-2023,500000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37661 - Construction of boundary walls of existing public and community buildings,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,KUPPAM,-,,,17-10-2023,1500000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,DEOLI,Aloda,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37667 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Balakrishnapuram,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri R. Dharmar,WS/MP015/2023-2024/37912 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri R. Dharmar,WS/MP015/2023-2024/37911 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri R. Dharmar,WS/MP015/2023-2024/37910 - Construction of roads,,,,,,,,,,,,,,,,,,,
SHRI Sujeet Kumar,NA - Construction of rooms and halls in school and colleges,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,20,,,17-10-2023,700000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Construction of public libraries and reading rooms,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,Bhawanipatna,8,,,17-10-2023,500000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Construction of buildings for multi-gym,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,,,BHAWANIPATNA,Kutru Khamar,17-10-2023,500000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Installation of multi-gym equipment,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR KALAHANDI_IDA,,,BHAWANIPATNA,Kutru Khamar,17-10-2023,500000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Setting up public non-conventional energy plants,Trust and Society,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR JAGATSINGHPUR_IDA,,,KUJANG,Paradipgarh (CT),17-10-2023,400000,Action Pending,Unsanctioned,Rajya Sabha,,,,,,
SHRI Sujeet Kumar,NA - Street lights,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR JAGATSINGHPUR_IDA,,,BALIKUDA,Titira,17-10-2023,200000,Rejected by IDA,Unsanctioned,Rajya Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37666 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Amudala,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37668 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Siddiraju Rangaraju Khandriga,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of water tanks,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,CHAUPAL,Halau (172),17-10-2023,100000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,NA - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37670 - Installing community drinking water plants,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,THAVANAMPALLE,Cherlopalle,17-10-2023,490000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37721 - Installing community drinking water plants,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PEDDAPANJANI,Veerapalle,17-10-2023,490000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37722 - Construction of boundary walls of existing public and community buildings,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,IRALA,Gundlapalle,17-10-2023,490000,Approved by IDA,Completed,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37723 - Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PENUMURU,Sathambakam,17-10-2023,125000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37724 - Providing drains and gutters for public drainage,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PEDDAPANJANI,Chamaneru,17-10-2023,250000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37725 - Installing community drinking water plants,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PUTHALAPATTU,Potukanuma,17-10-2023,490000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37726 - Construction of roads,,,,,,,,,,,,,,,,,,,
Talari Rangaiah,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Andhra Pradesh,ANANTAPUR,DISTRICT COLLECTOR ANANTAPUR_IDA,ANANTAPUR,1,,,17-10-2023,500000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Vanga Geetha Viswanath ,WS/MP884/2023-2024/37978 - Construction of boundary walls of existing public and community buildings,Normal/Others,Andhra Pradesh,KAKINADA,DISTRICT COLLECTOR KAKINADA_IDA,,,,,17-10-2023,408594,Approved by IDA,,Lok Sabha,,,,,,
Shri R. Dharmar,WS/MP015/2023-2024/37913 - Construction of roads,,,,,,,,,,,,,,,,,,,
Suresh Kumar Kashyap,WS/MP598/2023-2024/37784 - Development of playground,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SIRMOUR_IDA,,,PACHHAD,Dalhan (251),17-10-2023,200000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,DEOLI,Ekamba,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of roads,,,,,,,,,,,,,,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,HINGANGHAT,Kangaon,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,HINGANGHAT,Kanholi,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,DEOLI,Kolhapur(Rao),17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Ramdas Chandrabhanji Tadas,NA - Installing community drinking water plants,Normal/Others,Maharashtra,WARDHA,DISTRICT COLLECTOR WARDHA_IDA,,,HINGANGHAT,Kosurla Mo. 1,17-10-2023,150000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37662 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Srikaverirajupuram,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37663 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Simharajupuram,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37664 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Palasamudram,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri N Reddeppa ,WS/MP311/2023-2024/37665 - Street lights,Normal/Others,Andhra Pradesh,CHITTOOR,DISTRICT COLLECTOR CHITTOOR_IDA,,,PALASAMUDRAM,Vengalarajukuppam,17-10-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Bharatiben Dhirubhai Shyal,NA - Construction of public irrigation facilities,Normal/Others,Gujarat,BHAVNAGAR,DISTRICT COLLECTOR BHAVNAGAR_IDA,Bhavnagar,saradar nagar dakxhin,,,17-10-2023,210000,Rejected by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of roads,,,,,,,,,,,,,,,,,,,
Suresh Kumar Kashyap,WS/MP598/2023-2024/37731 - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,MASHOBRA,Manju (268),17-10-2023,300000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,WS/MP598/2023-2024/37783 - Construction of night shelters for homeless,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SIRMOUR_IDA,,,PACHHAD,Dalhan (251),17-10-2023,50000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,WS/MP598/2023-2024/37732 - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,MASHOBRA,Baldehan (293),17-10-2023,300000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,MASHOBRA,Naldera (279),17-10-2023,300000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,WS/MP598/2023-2024/37734 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,MASHOBRA,Pagog (323),17-10-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Development of playground,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,THEOG,Basmol (100),17-10-2023,100000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SHIMLA_IDA,,,THEOG,Jai (107),17-10-2023,300000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
