trustus_project_id,mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,source_row_number
MPLADS-034065,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,MAUDAHA,Bamhrauli,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34066
MPLADS-034066,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Sahurapur Danda,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34067
MPLADS-034067,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,MAUDAHA,Garha,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34068
MPLADS-034068,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,MAUDAHA,Garha,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34069
MPLADS-034069,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Surauli Buzurg Danda,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34070
MPLADS-034070,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Pandhri,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34071
MPLADS-034071,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Pandhri,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34072
MPLADS-034072,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Para Rai Pura,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34073
MPLADS-034073,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Bhaura Danda,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34074
MPLADS-034074,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Bhaura Danda,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34075
MPLADS-034075,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Baruwa,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34076
MPLADS-034076,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Bir Khera,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34077
MPLADS-034077,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Atraia,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34078
MPLADS-034078,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Atraia,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34079
MPLADS-034079,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Mauhar,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34080
MPLADS-034080,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Mauhar,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34081
MPLADS-034081,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Dhundh Pur,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34082
MPLADS-034082,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Dhundh Pur,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34083
MPLADS-034083,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,SUMERPUR,Ingohata,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34084
MPLADS-034084,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34085
MPLADS-034085,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Kariamangalam,10,,,,425000.0,Action Pending,Unsanctioned,Lok Sabha,34086
MPLADS-034086,Shri Jugal Kishore Sharma ,WS/MP331/2023-2024/36153 - Construction of public toilets and bathrooms,Normal/Others,Jammu And Kashmir,JAMMU,Deputy Commissioner Samba_IDA,,,Bari Brahmana,Smail Pur,,500000.0,Approved by IDA,Unsanctioned,Lok Sabha,34087
MPLADS-034087,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Kadathur,5,,,,630000.0,Action Pending,Unsanctioned,Lok Sabha,34088
MPLADS-034088,MK Vishnu Prasad,WS/MP737/2023-2024/36145 - Construction of roads,,,,,,,,,,,,,,34089
MPLADS-034089,Pashupati Nath Singh,NA - Installing tube-wells and borewells,Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER BOKARO_IDA,,,CHAS,Dhandabar,,325000.0,Action Pending,Unsanctioned,Lok Sabha,34090
MPLADS-034090,Pashupati Nath Singh,NA - Installing hand pumps,Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER BOKARO_IDA,,,CHANDANKIYARI,Barkama,,86000.0,Action Pending,Unsanctioned,Lok Sabha,34091
MPLADS-034091,Pashupati Nath Singh,WS/MP434/2023-2024/36044 - Construction of roads,,,,,,,,,,,,,,34092
MPLADS-034092,Pashupati Nath Singh,WS/MP434/2023-2024/36062 - Providing drains and gutters for public drainage,Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER BOKARO_IDA,,,CHANDANKIYARI,Arita,,350000.0,Approved by IDA,Sanctioned,Lok Sabha,34093
MPLADS-034093,Pashupati Nath Singh,WS/MP434/2023-2024/36072 - Construction of roads,,,,,,,,,,,,,,34094
MPLADS-034094,Pashupati Nath Singh,NA - Installing hand pumps,Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER BOKARO_IDA,,,CHAS,Mango,,86000.0,Action Pending,Unsanctioned,Lok Sabha,34095
MPLADS-034095,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36396 - Construction of roads,,,,,,,,,,,,,,34096
MPLADS-034096,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36397 - Construction of roads,,,,,,,,,,,,,,34097
MPLADS-034097,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36398 - Construction of roads,,,,,,,,,,,,,,34098
MPLADS-034098,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36399 - Construction of roads,,,,,,,,,,,,,,34099
MPLADS-034099,Dnv Senthilkumar S,WS/MP742/2023-2024/36018 - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,NALLAMPALLI,Pangunatham,,250000.0,Approved by IDA,Sanctioned,Lok Sabha,34100
MPLADS-034100,Dnv Senthilkumar S,WS/MP742/2023-2024/36021 - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,NALLAMPALLI,Budanahalli,,250000.0,Approved by IDA,Sanctioned,Lok Sabha,34101
MPLADS-034101,D Ravikumar,WS/MP457/2023-2024/36063 - Construction of buildings for crèches and anganwadies,Normal/Others,Tamil Nadu,VILUPPURAM(SC),DISTRICT COLLECTOR VILLUPURAM_IDA,,,THIRUVENNAINALLUR,Sithalingamadam,,1400000.0,Approved by IDA,Unsanctioned,Lok Sabha,34102
MPLADS-034102,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36400 - Construction of roads,,,,,,,,,,,,,,34103
MPLADS-034103,Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,NALAGARH,Chillar (167),,300000.0,Action Pending,Unsanctioned,Lok Sabha,34104
MPLADS-034104,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34105
MPLADS-034105,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34106
MPLADS-034106,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34107
MPLADS-034107,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34108
MPLADS-034108,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34109
MPLADS-034109,SHRI Rajeev Chandrashekhar,NA - Renovation of ponds and lakes,Normal/Others,Karnataka,Sitting Rajya Sabha,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,YELAHANKA,Kasagattapura,,500000.0,Action Pending,Unsanctioned,Rajya Sabha,34110
MPLADS-034110,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34111
MPLADS-034111,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34112
MPLADS-034112,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Kambainallur,13,,,,425000.0,Action Pending,Unsanctioned,Lok Sabha,34113
MPLADS-034113,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34114
MPLADS-034114,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34115
MPLADS-034115,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36432 - Construction of roads,,,,,,,,,,,,,,34116
MPLADS-034116,Rajkumar Chahar ,WS/MP864/2023-2024/36006 - Construction of roads,,,,,,,,,,,,,,34117
MPLADS-034117,Pashupati Nath Singh,WS/MP434/2023-2024/36032 - Construction of common work sheds/ common covered sitting area,Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER BOKARO_IDA,,,CHANDANKIYARI,Amdiha,,350000.0,Approved by IDA,Sanctioned,Lok Sabha,34118
MPLADS-034118,Sardar Simranjit Singh Mann ,WS/MP382/2023-2024/36186 - Purchase of mobile water tankers,Normal/Others,Punjab,SANGRUR,Deputy Commissioner Malerkotla_IDA,,,,,,185706.0,Approved by IDA,,Lok Sabha,34119
MPLADS-034119,Sardar Simranjit Singh Mann ,WS/MP382/2023-2024/36185 - Purchase of mobile water tankers,Normal/Others,Punjab,SANGRUR,Deputy Commissioner Malerkotla_IDA,,,Malerkotla H,Bir Amamgarh (56),,188000.0,Approved by IDA,Unsanctioned,Lok Sabha,34120
MPLADS-034120,Sardar Simranjit Singh Mann ,WS/MP382/2023-2024/36184 - Installation of multi-gym equipment,Normal/Others,Punjab,SANGRUR,DEPUTY COMMISSIONER SANGRUR_IDA,,,,,,186000.0,Approved by IDA,,Lok Sabha,34121
MPLADS-034121,SHRI. Prashanta Nanda,NA - Lighting of public spaces,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR JAGATSINGHPUR_IDA,,,JAGATSINGHPUR,Kalyanpur,,200000.0,Action Pending,Unsanctioned,Rajya Sabha,34122
MPLADS-034122,SHRI. Prashanta Nanda,NA - Lighting of public spaces,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR JAGATSINGHPUR_IDA,,,JAGATSINGHPUR,Gopa,,200000.0,Action Pending,Unsanctioned,Rajya Sabha,34123
MPLADS-034123,SHRI. Prashanta Nanda,NA - Lighting of public spaces,Normal/Others,Odisha,Sitting Rajya Sabha,DISTRICT COLLECTOR JAGATSINGHPUR_IDA,,,JAGATSINGHPUR,Gopa,,200000.0,Action Pending,Unsanctioned,Rajya Sabha,34124
MPLADS-034124,SHRI. Prashanta Nanda,NA - Construction of roads,,,,,,,,,,,,,,34125
MPLADS-034125,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36455 - Construction of roads,,,,,,,,,,,,,,34126
MPLADS-034126,Suresh Kumar Kashyap,NA - Construction of roads,,,,,,,,,,,,,,34127
MPLADS-034127,Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Sanan Bragiya (135),,100000.0,Action Pending,Unsanctioned,Lok Sabha,34128
MPLADS-034128,Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Palanian (493),,300000.0,Action Pending,Unsanctioned,Lok Sabha,34129
MPLADS-034129,Suresh Kumar Kashyap,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,KUNIHAR,Jaghun (348),,300000.0,Action Pending,Unsanctioned,Lok Sabha,34130
MPLADS-034130,Suresh Kumar Kashyap,NA - Construction of rooms and halls in school and colleges,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,NALAGARH,Chamdar (142),,200000.0,Action Pending,Unsanctioned,Lok Sabha,34131
MPLADS-034131,SHRI Narayana Koragappa,NA - Construction of community centers and community halls,Normal/Others,Karnataka,Sitting Rajya Sabha,DEPUTY COMMISSIONER BELAGAVI_IDA,KALLOLLI,KALLOLLI VILLAGE BELAGVI DIST,,,,2500000.0,Action Pending,Unsanctioned,Rajya Sabha,34132
MPLADS-034132,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36393 - Construction of roads,,,,,,,,,,,,,,34133
MPLADS-034133,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36394 - Construction of roads,,,,,,,,,,,,,,34134
MPLADS-034134,SHRI Rajeev Chandrashekhar,WS/MP085/2023-2024/36395 - Construction of roads,,,,,,,,,,,,,,34135
MPLADS-034135,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Kusmara,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34136
MPLADS-034136,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Kusmara,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34137
MPLADS-034137,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Para,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34138
MPLADS-034138,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Para,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34139
MPLADS-034139,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Raghwa,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34140
MPLADS-034140,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Bilauta,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34141
MPLADS-034141,Baburam Nishad (SRS),NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE HAMIRPUR_IDA,,,KURARA,Bilauta,,243000.0,Action Pending,Unsanctioned,Rajya Sabha,34142
MPLADS-034142,Smt Harsimrat Kaur Badal,WS/MP716/2023-2024/36178 - Installation of multi-gym equipment,Normal/Others,Punjab,BHATINDA,DEPUTY COMMISSIONER BHATINDA_IDA,Bathinda,Ward no. 23 Bathinda,,,,250000.0,Approved by IDA,Unsanctioned,Lok Sabha,34143
MPLADS-034143,Smt Harsimrat Kaur Badal,WS/MP716/2023-2024/36179 - Development of playfields and sports grounds,Normal/Others,Punjab,BHATINDA,DEPUTY COMMISSIONER BHATINDA_IDA,Bathinda,Ward no. 23 Bathinda,,,,250000.0,Approved by IDA,Unsanctioned,Lok Sabha,34144
MPLADS-034144,Smt Harsimrat Kaur Badal,NA - Providing sports equipment,,,,,,,,,,,,,,34145
MPLADS-034145,Smt Harsimrat Kaur Badal,NA - Purchase of immovable sports equipment,Normal/Others,Punjab,BHATINDA,DEPUTY COMMISSIONER BHATINDA_IDA,Bathinda,Ward no. 23 Bathinda,,,,100000.0,Rejected by IDA,Unsanctioned,Lok Sabha,34146
MPLADS-034146,Sardar Simranjit Singh Mann ,NA - Purchase of mobile water tankers,Normal/Others,Punjab,SANGRUR,DEPUTY COMMISSIONER SANGRUR_IDA,,,SANGRUR,Lidran (17),,188000.0,Action Pending,Unsanctioned,Lok Sabha,34147
MPLADS-034147,Sardar Simranjit Singh Mann ,NA - Purchase of mobile water tankers,Normal/Others,Punjab,SANGRUR,DEPUTY COMMISSIONER SANGRUR_IDA,,,SHERPUR,Alal (36),,310000.0,Action Pending,Unsanctioned,Lok Sabha,34148
MPLADS-034148,Suresh Kumar Kashyap,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,NALAGARH,Chamdar (142),,100000.0,Action Pending,Unsanctioned,Lok Sabha,34149
MPLADS-034149,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34150
MPLADS-034150,Suresh Kumar Kashyap,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,NALAGARH,Lag (129),,200000.0,Action Pending,Unsanctioned,Lok Sabha,34151
MPLADS-034151,Ravi Shankar Prasad,WS/MP561/2023-2024/36131 - Construction of community centers and community halls,Normal/Others,Bihar,PATNA SAHIB,DISTRICT PLANNING OFFICER PATNA_IDA,,,,,,1492000.0,Approved by IDA,Unsanctioned,Lok Sabha,34152
MPLADS-034152,Alok Kumar Suman,NA - Construction of roads,,,,,,,,,,,,,,34153
MPLADS-034153,Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,NALAGARH,Lag (129),,200000.0,Action Pending,Unsanctioned,Lok Sabha,34154
MPLADS-034154,Dr Amee Yajnik Harshadray,NA - Construction of rainwater harvesting structures,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BANAS KANTHA_IDA,,,AMIRGADH,Deri,,500000.0,Action Pending,Unsanctioned,Rajya Sabha,34155
MPLADS-034155,Dr Amee Yajnik Harshadray,NA - Construction of rainwater harvesting structures,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BANAS KANTHA_IDA,,,AMIRGADH,Kapasiya,,500000.0,Action Pending,Unsanctioned,Rajya Sabha,34156
MPLADS-034156,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Kariamangalam,12,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34157
MPLADS-034157,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Marandahalli,15,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34158
MPLADS-034158,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,PALAKKODU,Dandukaranahalli,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34159
MPLADS-034159,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,PAPPIREDDIPATTY,Pudinattam,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34160
MPLADS-034160,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,HARUR,Mobirippatti,,1600000.0,Action Pending,Unsanctioned,Lok Sabha,34161
MPLADS-034161,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,HARUR,Pethathampatti,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34162
MPLADS-034162,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,HARUR,Sittilingi,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34163
MPLADS-034163,Dnv Senthilkumar S,WS/MP742/2023-2024/36277 - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,ERIYUR,Sunchalnatham,,1600000.0,Approved by IDA,Unsanctioned,Lok Sabha,34164
MPLADS-034164,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,PENNAGARAM,Chinnampalli,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34165
MPLADS-034165,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34166
MPLADS-034166,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,34167
MPLADS-034167,Suresh Kumar Kashyap,NA - Construction of Footpaths/Pedestrian ways,Normal/Others,Himachal Pradesh,SHIMLA (SC),DEPUTY COMMISSIONER SOLAN_IDA,,,DHARAMPUR,Rani Gaon (133),,200000.0,Action Pending,Unsanctioned,Lok Sabha,34168
MPLADS-034168,Suresh Kumar Kashyap,NA - Construction of roads,,,,,,,,,,,,,,34169
MPLADS-034169,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,15,,,,990000.0,Action Pending,Unsanctioned,Lok Sabha,34170
MPLADS-034170,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,26,,,,990000.0,Action Pending,Unsanctioned,Lok Sabha,34171
MPLADS-034171,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,4,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34172
MPLADS-034172,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,33,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34173
MPLADS-034173,Dnv Senthilkumar S,WS/MP742/2023-2024/36211 - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,9,,,,750000.0,Approved by IDA,Sanctioned,Lok Sabha,34174
MPLADS-034174,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Dharmapuri,1,,,,990000.0,Action Pending,Unsanctioned,Lok Sabha,34175
MPLADS-034175,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Harur,16,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34176
MPLADS-034176,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Harur,2,,,,990000.0,Action Pending,Unsanctioned,Lok Sabha,34177
MPLADS-034177,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Pennagaram,14,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34178
MPLADS-034178,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Pennagaram,6,,,,990000.0,Action Pending,Unsanctioned,Lok Sabha,34179
MPLADS-034179,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,Pappireddipatti,1,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34180
MPLADS-034180,Dnv Senthilkumar S,NA - Street lights,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,B.Mallapuram,10,,,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34181
MPLADS-034181,Alok Kumar Suman,NA - Construction of roads,,,,,,,,,,,,,,34182
MPLADS-034182,Dr Amee Yajnik Harshadray,WS/MP060/2023-2024/36260 - Construction of water tanks,Trust and Society,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,DHANSURA,Shika,,500000.0,Approved by IDA,Sanctioned,Rajya Sabha,34183
MPLADS-034183,Dnv Senthilkumar S,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,DHARAMAPURI,DISTRICT COLLECTOR DHARMAPURI_IDA,,,NALLAMPALLI,Pagalahalli,,750000.0,Action Pending,Unsanctioned,Lok Sabha,34184
